advertiser_name,ad_url
reid andries,https://adstransparency.google.com/advertiser/AR16197860817696194561/creative/CR17397303346469011457?political=&region=US
lernerforstaterep2024,https://adstransparency.google.com/advertiser/AR05395959433362669569/creative/CR13449702886426542081?political=&region=US
lernerforstaterep2024,https://adstransparency.google.com/advertiser/AR05395959433362669569/creative/CR08636480784674324481?political=&region=US
Zimmermann for Missouri,https://adstransparency.google.com/advertiser/AR02419260124699820033/creative/CR17807778576448094209?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR02024181682461999105?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR03585440914903924737?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR09433892796625846273?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR10997744677486067713?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR03895088403175178241?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR15426836724034043905?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR03841037785943244801?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR13325319534022754305?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR17659504210762268673?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR10731809098610769921?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR04905218806583918593?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR07570246975824592897?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR07320414844249702401?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR16230786707002228737?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR03310663063518052353?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR10210798916719345665?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR10383847753280126977?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR06045175969587658753?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR12031206442758307841?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR12911070831676751873?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR08735870038755508225?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR03005320987903262721?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR00957250783240257537?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR12111845725051027457?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR04971787638575988737?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR01788504663583096833?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR06810035840287244289?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR03374430065004642305?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR02810470759909031937?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR16237766131937443841?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR13904331153302618113?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR03639144361339387905?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR06716369544228634625?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR18079925296508698625?political=&region=US
Zikmund For Senate,https://adstransparency.google.com/advertiser/AR06480774988721815553/creative/CR11930294365072654337?political=&region=US
